date,site,temp_celcius,GPS_coordinates
12/23/15,Ulong,28.4692292,7o 17.425' N; 134o 14.463' E
12/24/15,Ulong,28.5952708,7o 17.425' N; 134o 14.463' E
12/25/15,Ulong,28.5568542,7o 17.425' N; 134o 14.463' E
12/26/15,Ulong,28.3023333,7o 17.425' N; 134o 14.463' E
12/27/15,Ulong,28.3033542,7o 17.425' N; 134o 14.463' E
12/28/15,Ulong,28.3729792,7o 17.425' N; 134o 14.463' E
12/29/15,Ulong,28.3600208,7o 17.425' N; 134o 14.463' E
12/30/15,Ulong,28.2748958,7o 17.425' N; 134o 14.463' E
12/31/15,Ulong,28.1542917,7o 17.425' N; 134o 14.463' E
1/1/16,Ulong,28.3202292,7o 17.425' N; 134o 14.463' E
1/2/16,Ulong,28.28325,7o 17.425' N; 134o 14.463' E
1/3/16,Ulong,27.9953333,7o 17.425' N; 134o 14.463' E
1/4/16,Ulong,28.2728958,7o 17.425' N; 134o 14.463' E
